title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,n_ad_breaks,runtime_with_ads,scaled_popularity,children_scaled_popularity,adults_scaled_popularity,retirees_scaled_popularity
Pooh's Heffalump Movie,6.8,405,2005-02-11,52900000,68,20000000,19.447,"['Family', 'Animation', 'Comedy', 'Fantasy']",3,90.0,0.48723499527886593,0.487235,0.389788,0.292341
Medieval,7.12,405,2022-09-08,4311284,126,23000000,48.698,"['Action', 'Drama', 'History']",5,150.0,0.810192160006904,0.4861153,0.8101922,0.6481537
Leatherheads,5.795,405,2008-03-24,41299492,114,58000000,8.37,"['Comedy', 'Romance', 'Drama']",4,120.0,0.11538785170925908,0.0692327,0.1153879,0.1153879
Bright Star,6.601,404,2009-11-05,14374652,119,10000000,12.192,"['Drama', 'Romance']",4,150.0,0.2918599692842345,0.116744,0.29186,0.29186
Bros,6.89,403,2022-09-30,14800000,115,22000000,14.485,"['Comedy', 'Romance']",4,120.0,0.36681767483886973,0.2934541,0.3668177,0.3668177
Mr. Woodcock,5.0,403,2007-09-14,33683200,87,22000000,9.456,"['Comedy', 'Romance']",3,90.0,0.17466421115960595,0.1397314,0.1746642,0.1746642
Georgia Rule,5.962,403,2007-05-10,25000167,113,20000000,13.568,"['Comedy', 'Drama', 'Romance']",4,120.0,0.33878216396194816,0.2032693,0.3387822,0.3387822
Every Which Way but Loose,6.14,403,1978-12-16,85196485,110,5000000,18.302,"['Action', 'Comedy', 'Adventure', 'Romance', 'Drama']",4,120.0,0.4631840532126387,0.3705472,0.4631841,0.3705472
Colors,6.5,402,1988-04-15,46616067,120,6000000,14.878,"['Action', 'Crime', 'Drama']",5,150.0,0.37815227169099286,0.2268914,0.3781523,0.3025218
Man of the Year,5.905,402,2006-10-09,42472472,115,20000000,8.417,"['Comedy', 'Romance', 'Thriller']",4,120.0,0.1181534044808697,0.070892,0.1181534,0.0945227
"New York, New York",6.573,402,1977-06-21,16400000,163,14000000,8.485,"['Drama', 'Music', 'Romance']",6,180.0,0.12211977810727542,0.0732719,0.0976958,0.1221198
Taking Woodstock,6.203,401,2009-08-26,9975737,120,30000000,11.884,"['Music', 'Comedy', 'Drama']",5,150.0,0.28042840894646365,0.2243427,0.2243427,0.2804284
Below,6.034,401,2002-08-11,2622015,105,40000000,13.969,"['Thriller', 'Horror', 'Mystery']",4,120.0,0.35132906845741285,0.1405316,0.3513291,0.2107974
The Rookie,6.752,401,2002-03-25,75597042,127,20000000,15.274,"['Drama', 'Family']",5,150.0,0.38919599992870624,0.3113568,0.3113568,0.389196
Pumpkinhead,6.263,400,1988-06-09,4385516,86,3500000,14.244,"['Fantasy', 'Horror']",3,90.0,0.35967226687126586,0.2877378,0.3596723,0.1438689
Bratz,5.7,400,2007-08-03,26000000,102,20000000,13.965,"['Comedy', 'Music', 'Family']",4,120.0,0.35120617838731655,0.3512062,0.2107237,0.3512062
The Last Full Measure,7.5,400,2020-01-23,3364426,110,20000000,11.729,"['Drama', 'Action', 'War']",4,120.0,0.2745317906412725,0.1647191,0.2196254,0.2196254
Family Plot,6.753,400,1976-04-09,7900000,120,2000000,10.677,"['Comedy', 'Crime', 'Thriller']",5,150.0,0.23169727358110925,0.1390184,0.2316973,0.1853578
Capricorn One,6.76,400,1977-12-10,12000000,123,5000000,18.556,"['Drama', 'Action', 'Thriller', 'Science Fiction']",5,150.0,0.4686800220724746,0.281208,0.46868,0.281208
Malice,6.236,399,1993-09-29,46405336,107,20000000,13.413,['Thriller'],4,120.0,0.3338055349642004,0.1335222,0.3338055,0.1335222
Labor Pains,5.411,399,2009-06-19,1895782,89,10000000,13.25,['Comedy'],3,90.0,0.3284926166892673,0.3284926,0.3284926,0.3284926
Fame,6.452,399,1980-05-16,42000000,134,8500000,19.391,"['Drama', 'Music']",5,150.0,0.48610056532640955,0.3888805,0.3888805,0.4861006
Brother,7.159,399,2000-12-13,15250000,114,12000000,13.535,"['Crime', 'Drama', 'Thriller']",4,120.0,0.3377286935745284,0.1350915,0.3377287,0.270183
The Visitor,7.113,399,2007-09-07,18197518,104,4000000,10.774,"['Crime', 'Drama', 'Music']",4,120.0,0.23586813041170968,0.1415209,0.1886945,0.2358681
Happily N'Ever After,5.0,398,2007-01-05,38085778,87,47000000,17.784,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",3,90.0,0.4516718244810291,0.4516718,0.3613375,0.2710031
Barney's Version,7.053,398,2010-10-26,8454301,134,30000000,14.525,"['Comedy', 'Drama']",5,150.0,0.3679890477535663,0.2943912,0.367989,0.367989
Vanishing Point,7.182,398,1971-01-15,72266306,99,1300000,13.094,"['Action', 'Drama']",4,120.0,0.3233294993272877,0.2586636,0.3233295,0.2586636
Death Wish II,6.259,397,1982-02-20,45000000,92,2000000,19.442,"['Action', 'Crime', 'Drama']",4,120.0,0.4871338740757708,0.2922803,0.4871339,0.3897071
The Burning Plain,6.578,397,2008-11-07,5642478,111,20000000,14.391,"['Drama', 'Romance', 'Crime']",4,120.0,0.3640487293870093,0.1456195,0.3640487,0.3640487
Fun Size,5.586,397,2012-10-24,11417362,87,14000000,9.775,['Comedy'],3,90.0,0.19043787497129155,0.1904379,0.1904379,0.1904379
The Unbearable Lightness of Being,6.9,397,1988-02-05,10006806,171,17000000,17.891,"['Drama', 'Romance']",6,210.0,0.45408419931556016,0.1816337,0.4540842,0.4540842
3 Ninjas,5.671,396,1992-08-07,29000301,84,6500000,19.182,"['Family', 'Action', 'Adventure', 'Comedy']",3,90.0,0.4818300244206687,0.48183,0.385464,0.289098
Mask,7.17,396,1985-03-08,42400000,120,7500000,16.365,['Drama'],5,150.0,0.4178373212703118,0.1671349,0.4178373,0.4178373
Alice Doesn't Live Here Anymore,7.0,395,1974-12-09,21000000,112,1800000,12.029,"['Drama', 'Romance']",4,120.0,0.28585657882838234,0.1143426,0.2858566,0.2858566
Fantastic Voyage,6.665,394,1966-08-24,12000000,100,5115000,15.482,"['Adventure', 'Science Fiction']",4,120.0,0.39485251788644316,0.315882,0.3948525,0.157941
Muriel's Wedding,6.868,394,1994-09-29,15119639,106,3000000,14.054,"['Comedy', 'Drama', 'Romance']",4,120.0,0.3539299733675876,0.212358,0.35393,0.35393
Boo! A Madea Halloween,5.686,393,2016-10-21,74827344,103,20000000,10.147,"['Comedy', 'Horror']",4,120.0,0.20802092332569544,0.1664167,0.2080209,0.1664167
The Bookshop,6.49,393,2017-11-10,12055868,110,5400000,10.164,['Drama'],4,120.0,0.20880469804473728,0.0835219,0.2088047,0.2088047
Ain't Them Bodies Saints,6.122,393,2013-07-03,1031243,96,4000000,14.859,"['Crime', 'Drama', 'Romance']",4,120.0,0.37761305491864655,0.1510452,0.3776131,0.3776131
The Wraith,6.4,393,1986-11-21,3500000,93,2700000,14.27,"['Action', 'Science Fiction']",4,120.0,0.3604504941907475,0.2883604,0.3604505,0.1441802
Out for Justice,6.1,393,1991-04-12,39673161,91,14000000,32.203,"['Action', 'Crime']",4,120.0,0.6734813565103277,0.5387851,0.6734814,0.5387851
Stomp the Yard,6.971,393,2007-05-16,75511123,114,13000000,21.095,"['Drama', 'Music']",4,120.0,0.5188900216547825,0.415112,0.415112,0.51889
What Just Happened,5.42,392,2008-10-17,6673422,104,25000000,14.196,"['Comedy', 'Drama']",4,120.0,0.35823079440533007,0.2865846,0.3582308,0.3582308
Return to Me,6.577,392,2000-04-07,36609995,115,24000000,10.816,"['Romance', 'Comedy']",4,120.0,0.23765922482752508,0.1901274,0.2376592,0.2376592
Confidence,6.249,392,2003-04-25,23014206,97,15000000,12.487,"['Action', 'Comedy', 'Thriller', 'Crime', 'Mystery']",4,120.0,0.302469460512661,0.1814817,0.3024695,0.2419756
Cadillac Records,7.2,391,2008-12-05,8880045,109,12000000,15.156,"['Drama', 'History', 'Music']",4,120.0,0.38594347019455555,0.2315661,0.3087548,0.3859435
A Civil Action,6.4,391,1998-12-25,56709981,115,70000000,14.093,['Drama'],4,120.0,0.3551166584108504,0.1420467,0.3551167,0.3551167
She Said,7.297,391,2022-11-17,10632378,129,32000000,16.602,"['Drama', 'History']",5,150.0,0.4237406831897911,0.1694963,0.4237407,0.4237407
Zardoz,5.9,390,1974-02-06,1800000,105,1570000,13.359,"['Fantasy', 'Action', 'Thriller', 'Science Fiction']",4,120.0,0.33205455468679473,0.2656436,0.3320546,0.1328218
Queen of Katwe,7.24,390,2016-09-23,10367161,124,15000000,8.531,['Drama'],5,150.0,0.12477988048813421,0.049912,0.1247799,0.1247799
Universal Soldier: Day of Reckoning,5.535,390,2012-10-04,1402307,114,11500000,17.926,"['Action', 'Science Fiction', 'Thriller']",4,120.0,0.45486934794543143,0.2729216,0.4548693,0.1819477
How the West Was Won,7.022,390,1962-11-02,50000000,162,15000000,27.092,['Western'],6,180.0,0.6122698032885043,0.2449079,0.2449079,0.6122698
Angel Eyes,6.064,390,2001-05-18,29700000,102,53000000,14.874,"['Drama', 'Romance', 'Thriller']",4,120.0,0.37803882490751234,0.1512155,0.3780388,0.3024311
What Maisie Knew,7.085,390,2013-05-02,2711379,93,6000000,11.207,['Drama'],4,120.0,0.2539186905068719,0.1015675,0.2539187,0.2539187
Love & Basketball,7.5,389,2000-04-21,27728118,124,20000000,11.038,"['Comedy', 'Drama', 'Romance']",5,150.0,0.24698117038965642,0.1481887,0.2469812,0.2469812
Strays,7.531,389,2023-08-17,32000000,93,46000000,419.527,"['Comedy', 'Adventure']",4,120.0,1.0,1.0,1.0,0.8
Captivity,4.852,389,2007-03-09,10921200,84,17000000,13.502,"['Crime', 'Horror', 'Thriller']",3,90.0,0.3366719559791779,0.1346688,0.336672,0.2020032
Back to School,6.308,389,1986-06-13,91258000,96,11000000,13.383,['Comedy'],4,120.0,0.33283387618087484,0.3328339,0.3328339,0.3328339
Stir Crazy,6.4,388,1980-12-12,101300000,111,10000000,14.25,['Comedy'],4,120.0,0.35985201763437036,0.359852,0.359852,0.359852
Desperately Seeking Susan,6.04,387,1985-03-29,27400000,104,5000000,10.996,"['Drama', 'Comedy', 'Crime']",4,120.0,0.24523600736982332,0.1471416,0.245236,0.245236
Soul Plane,5.373,387,2004-05-28,14822346,86,16000000,21.799,"['Romance', 'Comedy']",3,90.0,0.531479839224053,0.4251839,0.5314798,0.5314798
StreetDance 3D,6.473,387,2010-05-19,18144030,98,5773100,15.192,"['Music', 'Romance', 'Drama']",4,120.0,0.3869391575641845,0.2321635,0.3095513,0.3869392
Welcome to the Dollhouse,7.173,387,1996-05-24,5034794,88,800000,10.991,"['Comedy', 'Drama']",3,90.0,0.245027683402623,0.1960221,0.2450277,0.2450277
Now and Then,6.891,385,1995-10-20,27400000,100,12000000,15.266,"['Comedy', 'Drama', 'Romance']",4,120.0,0.38897649631064846,0.2333859,0.3889765,0.3889765
Mystery Train,7.255,385,1989-09-06,1544973,106,2800000,11.265,['Comedy'],4,120.0,0.2562689209685006,0.2562689,0.2562689,0.2562689
Hope Floats,6.296,385,1998-05-29,81471882,114,30000000,13.279,"['Romance', 'Drama', 'Comedy']",4,120.0,0.329443913710832,0.1976663,0.3294439,0.3294439
Saving Grace,6.529,385,2000-01-24,26330482,93,10000000,12.147,"['Crime', 'Comedy']",4,120.0,0.29021284945806836,0.2321703,0.2902128,0.2902128
The Way of the Gun,6.347,383,2000-09-08,19125401,119,8500000,12.081,"['Action', 'Crime', 'Drama', 'Thriller']",4,150.0,0.2877829678638115,0.1726698,0.287783,0.2302264
Middle School: The Worst Years of My Life,6.913,383,2016-10-07,23316139,92,8500000,9.265,"['Family', 'Comedy']",4,120.0,0.1648901504477538,0.1648902,0.1319121,0.1648902
Angels in the Outfield,5.943,383,1994-07-15,50236831,102,31000000,12.827,"['Comedy', 'Family', 'Fantasy']",4,120.0,0.31430860373928715,0.3143086,0.2514469,0.2514469
Leaves of Grass,6.03,382,2009-09-13,1034214,104,9000000,12.663,"['Comedy', 'Crime', 'Thriller']",4,120.0,0.3086484477460426,0.1851891,0.3086484,0.2469188
Don't Tell Mom the Babysitter's Dead,6.141,382,1991-06-07,25196249,105,10000000,14.455,"['Comedy', 'Family']",4,120.0,0.3659364502599194,0.3659365,0.2927492,0.3659365
Laws of Attraction,5.7,382,2004-04-04,30031874,90,28000000,14.589,"['Comedy', 'Romance']",4,120.0,0.3698547629248908,0.2958838,0.3698548,0.3698548
Impostor,6.109,382,2001-12-03,8694320,102,40000000,13.761,"['Action', 'Science Fiction', 'Thriller']",4,120.0,0.3448788828385482,0.2069273,0.3448789,0.1379516
The Apparition,4.393,382,2012-08-23,9627492,82,17000000,12.972,"['Horror', 'Thriller']",3,90.0,0.31923688731548333,0.1276948,0.3192369,0.1276948
Downton Abbey: A New Era,7.206,381,2022-04-27,88000000,125,40000000,16.333,"['Drama', 'Romance']",5,150.0,0.41703196582864643,0.1668128,0.417032,0.417032
Real Genius,6.672,381,1985-08-07,12952019,106,8000000,15.141,"['Comedy', 'Romance', 'Science Fiction']",4,120.0,0.38552771601757774,0.2313166,0.3855277,0.3084222
In the Cut,5.15,381,2003-10-22,23726793,119,12000000,18.023,"['Drama', 'Mystery', 'Thriller']",4,150.0,0.4570352685094435,0.1828141,0.4570353,0.3656282
Domestic Disturbance,5.752,381,2001-10-28,54249294,89,75000000,10.522,"['Thriller', 'Crime', 'Mystery']",3,90.0,0.22493107292815753,0.0899724,0.2249311,0.1799449
The Messenger,6.759,380,2009-11-13,1595417,113,6500000,10.2,"['Drama', 'Romance']",4,120.0,0.2104589398153393,0.0841836,0.2104589,0.2104589
Holy Man,5.2,379,1998-10-08,12069719,114,60000000,13.048,"['Drama', 'Comedy']",4,120.0,0.3217920977441865,0.2574337,0.3217921,0.3217921
Hairspray,6.857,378,1988-02-26,6671108,92,2000000,16.952,"['Comedy', 'Drama', 'Romance']",4,120.0,0.43226671424685814,0.25936,0.4322667,0.4322667
Victor/Victoria,7.257,378,1982-04-25,28215453,134,15000000,9.796,"['Comedy', 'Music', 'Romance']",5,150.0,0.1914531127210125,0.1531625,0.1531625,0.1914531
I Could Never Be Your Woman,5.872,378,2007-05-11,9576495,97,24000000,15.834,"['Comedy', 'Drama', 'Romance']",4,120.0,0.40420930028912194,0.2425256,0.4042093,0.4042093
Arthur,6.512,378,1981-07-17,95461682,97,7000000,16.124,"['Comedy', 'Drama', 'Romance']",4,120.0,0.41172246321007433,0.2470335,0.4117225,0.4117225
Evil Under the Sun,6.876,378,1982-03-05,6110804,117,10000000,14.356,"['Thriller', 'Crime', 'Mystery', 'Drama']",4,150.0,0.3630118731300133,0.1452047,0.3630119,0.2904095
The Seeker: The Dark Is Rising,5.382,377,2007-10-05,31852619,94,45000000,10.951,"['Adventure', 'Drama', 'Fantasy', 'Family', 'Thriller']",4,120.0,0.24335672642256304,0.1946854,0.1946854,0.146014
Shattered Glass,6.984,377,2003-11-14,2944752,94,6000000,12.732,"['Drama', 'History']",4,120.0,0.3110411520273866,0.1244165,0.3110412,0.3110412
Their Finest,6.702,377,2017-02-19,3603484,117,11795877,10.16,"['Romance', 'War', 'Drama']",4,150.0,0.20862043126060748,0.0834482,0.1668963,0.2086204
Oliver!,6.959,377,1968-09-26,37402877,153,10000000,19.885,"['Drama', 'Family', 'Music']",6,180.0,0.4959684163582872,0.3967747,0.297581,0.4959684
Unknown,6.234,376,2006-11-03,3419456,98,3700000,10.775,"['Thriller', 'Mystery', 'Adventure', 'Crime']",4,120.0,0.23591087903663382,0.1415465,0.2359109,0.1887287
For Love of the Game,6.491,376,1999-09-17,46112640,138,50000000,18.99,"['Drama', 'Romance']",5,150.0,0.47785491736871444,0.191142,0.4778549,0.4778549
Maniac,6.42,375,1980-11-14,10000000,88,350000,12.566,['Horror'],3,90.0,0.30525660020443246,0.1221026,0.3052566,0.1221026
Shocker,5.552,375,1989-03-23,16554699,109,5000000,18.677,"['Horror', 'Thriller']",4,120.0,0.4712649591422117,0.188506,0.471265,0.188506
American Ninja,5.932,375,1985-08-30,10499694,95,1000000,13.718,['Action'],4,120.0,0.34352998507117466,0.34353,0.34353,0.137412
The Limey,6.576,375,1999-05-15,3204663,89,10000000,17.311,"['Crime', 'Drama', 'Mystery']",3,90.0,0.44078409263417506,0.1763136,0.4407841,0.4407841
God's Not Dead 2,6.149,375,2016-04-01,23507567,121,5000000,19.981,['Drama'],5,150.0,0.49785029955365634,0.1991401,0.4978503,0.4978503
Setup,4.921,375,2011-10-17,2128186,85,20000000,12.971,"['Action', 'Crime', 'Drama', 'Thriller']",3,90.0,0.31920313935244765,0.1915219,0.3192031,0.2553625
Facing the Giants,7.476,375,2006-09-29,10178331,111,100000,27.093,['Drama'],4,120.0,0.6122831540418378,0.2449133,0.6122832,0.6122832
Justin Bieber: Never Say Never,5.204,375,2011-02-11,98441954,105,13000000,10.905,"['Music', 'Documentary', 'Family']",4,120.0,0.24142547085007235,0.1931404,0.0965702,0.2414255
Village of the Damned,7.187,374,1960-06-16,2175000,77,200000,13.365,"['Horror', 'Science Fiction']",3,90.0,0.33224955172231335,0.1328998,0.3322496,0.1328998
A Man for All Seasons,7.347,373,1966-12-13,28350000,120,3900000,9.089,"['Drama', 'History']",5,150.0,0.15565256903082597,0.062261,0.1556526,0.1556526
The Nut Job 2: Nutty by Nature,5.973,373,2017-08-11,65146020,91,40000000,17.367,"['Animation', 'Family', 'Adventure', 'Comedy']",4,120.0,0.44209260337253503,0.4420926,0.2652556,0.2652556
My Life in Ruins,6.131,373,2009-06-05,20455276,95,17000000,14.471,"['Comedy', 'Romance']",4,120.0,0.36640672497694476,0.2931254,0.3664067,0.3664067
Prom Night,5.671,373,1980-07-18,14796236,92,1500000,30.056,"['Horror', 'Mystery', 'Thriller']",4,120.0,0.6493505055048023,0.2597402,0.6493505,0.3896103
The Big Hit,5.843,372,1998-04-24,27007143,91,13000000,18.456,"['Action', 'Adventure', 'Comedy', 'Thriller']",4,120.0,0.46652763280903103,0.3732221,0.4665276,0.2799166
College Road Trip,5.547,372,2008-03-07,51549674,83,25000000,13.697,"['Comedy', 'Family', 'Action', 'Adventure']",3,90.0,0.3428692684782374,0.3428693,0.2742954,0.2057216
No Escape,6.257,372,1994-04-29,15340000,118,20000000,20.827,"['Action', 'Drama', 'Science Fiction', 'Thriller']",4,150.0,0.5139579772831482,0.3083748,0.513958,0.3083748
Gabriel,6.0,372,2007-11-15,1395610,109,200000,11.77,"['Fantasy', 'Horror', 'Action', 'Science Fiction']",4,120.0,0.27610115805077423,0.2208809,0.2761012,0.1104405
Restless,6.478,372,2011-09-16,2518012,91,8000000,10.655,"['Drama', 'Romance']",4,120.0,0.23074457269957793,0.0922978,0.2307446,0.2307446
French Connection II,6.784,372,1975-05-18,12484444,119,4300000,13.768,"['Action', 'Crime', 'Drama', 'Thriller']",4,150.0,0.34509796437225737,0.2070588,0.345098,0.2760784
So I Married an Axe Murderer,6.061,371,1993-07-30,11585483,93,20000000,13.691,"['Comedy', 'Crime', 'Romance']",4,120.0,0.34268025603507996,0.2056082,0.3426803,0.3426803
Down to Earth,5.493,370,2001-02-16,71186502,87,30000000,10.626,"['Fantasy', 'Comedy', 'Science Fiction', 'Romance']",3,90.0,0.22948489530238453,0.1835879,0.2294849,0.1835879
Little Buddha,6.241,370,1993-12-01,4858139,140,35000000,12.319,"['Drama', 'History']",5,180.0,0.29646707129580274,0.1185868,0.2964671,0.2964671
Stardust Memories,6.972,370,1980-09-26,10389003,89,10000000,11.507,"['Comedy', 'Drama', 'Romance']",3,90.0,0.2659111119969919,0.1595467,0.2659111,0.2659111
Mr. Holland's Opus,6.972,370,1995-12-29,106269971,137,31000000,15.053,"['Drama', 'Music', 'Family']",5,150.0,0.38307807184632325,0.3064625,0.2298468,0.3830781
Critters 2,5.957,370,1988-04-29,3813293,86,4500000,13.693,"['Comedy', 'Horror', 'Science Fiction']",3,90.0,0.3427432718669252,0.205646,0.3427433,0.205646
Highlander: Endgame,4.824,369,2000-09-01,15843608,87,25000000,16.78,"['Action', 'Fantasy']",3,90.0,0.42810485176089097,0.4281049,0.4281049,0.1712419
F/X,6.425,368,1986-02-07,20603715,109,10000000,11.826,"['Action', 'Thriller']",4,120.0,0.2782334659526374,0.2225868,0.2782335,0.1112934
The Deep End of the Ocean,6.427,368,1999-03-12,28121100,106,38000000,15.104,"['Drama', 'Mystery']",4,120.0,0.3844999547583699,0.1538,0.3845,0.3845
Klute,6.766,368,1971-06-23,12512637,114,2500000,13.328,"['Thriller', 'Mystery', 'Crime']",4,120.0,0.33104529440814123,0.1324181,0.3310453,0.2648362
King Solomon's Mines,5.499,367,1985-11-22,15057465,100,12500000,14.649,"['Action', 'Adventure', 'Comedy']",4,120.0,0.37159447161553905,0.3715945,0.3715945,0.2229567
The Wolf and the Lion,7.499,367,2021-10-13,15300000,99,11900000,18.812,"['Family', 'Adventure']",4,120.0,0.4741242012260517,0.4741242,0.1896497,0.1896497
Silent House,5.411,367,2011-01-21,13101672,85,2000000,9.2,"['Horror', 'Mystery']",3,90.0,0.16150490901611603,0.064602,0.1615049,0.1292039
Nighthawks,6.4,367,1981-03-17,19905359,99,5000000,19.703,"['Action', 'Crime', 'Thriller']",4,120.0,0.4923691242493241,0.2954215,0.4923691,0.2954215
Detroit Rock City,6.687,366,1999-08-13,4217115,95,6500000,13.647,"['Comedy', 'Music']",4,120.0,0.3412909433741465,0.3412909,0.2730328,0.3412909
The Little Vampire,6.777,366,2000-10-27,27965865,95,35000000,13.185,"['Family', 'Adventure', 'Comedy', 'Fantasy']",4,120.0,0.32635075495703003,0.3263508,0.2610806,0.1958105
The Hard Way,6.173,366,1991-03-08,65595485,111,24000000,13.404,"['Action', 'Comedy', 'Crime']",4,120.0,0.3335143274420838,0.2668115,0.3335143,0.2668115
Boys and Girls,5.96,365,2000-06-16,20627372,94,16000000,10.817,"['Comedy', 'Drama', 'Romance']",4,120.0,0.2377017616859998,0.1426211,0.2377018,0.2377018
When the Bough Breaks,5.856,365,2016-09-09,30658387,97,10000000,13.546,"['Mystery', 'Thriller', 'Drama', 'Horror']",4,120.0,0.33808021249160447,0.1352321,0.3380802,0.2704642
I Don't Know How She Does It,5.212,365,2011-09-16,31410151,89,24000000,14.175,"['Romance', 'Comedy']",3,90.0,0.35759820457722097,0.2860786,0.3575982,0.3575982
The Nun II,6.545,365,2023-09-06,231200000,110,38500000,1692.778,"['Horror', 'Mystery', 'Thriller']",4,120.0,1.0,0.4,1.0,0.6
Freddy Got Fingered,4.6,365,2001-04-18,14343028,87,14000000,13.495,['Comedy'],3,90.0,0.33644737775625994,0.3364474,0.3364474,0.3364474
Funny Girl,7.207,363,1968-09-19,52223306,155,14000000,15.987,"['Comedy', 'Drama', 'Romance']",6,180.0,0.40819462516696325,0.2449168,0.4081946,0.4081946
